"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST0000064878","IN0606336","157.7","12-Apr-2021"
"CUST0000095495","IN0080470","111.13","03-Sep-2021"
"CUST0000013063","IN0011599","24.05","14-Apr-2021"
"CUST0000086919","IN0132150","239.65","15-Sep-2021"
"CUST0000059843","IN0513461","2.45","14-Nov-2021"
"CUST0000093932","IN0693403","162.54","01-Jan-2021"
"CUST0000084088","IN0554444","12.11","03-Aug-2021"
"CUST0000023729","IN0512328","168.68","16-Jun-2021"
"CUST0000022849","IN0529434","218.77","26-Sep-2021"
"CUST0000011204","IN0027762","173.56","21-Jul-2021"
"CUST0000051457","IN0112982","21.17","30-Jan-2021"
"CUST0000007975","IN0633215","232.61","06-Feb-2021"
"CUST0000027149","IN0181500","347.72","02-Apr-2021"
"CUST0000062846","IN0651073","101.76","23-Sep-2021"
"CUST0000003547","IN0442802","197.44","04-Jul-2021"
"CUST0000060807","IN0255024","350.78","01-Jun-2021"
"CUST0000002782","IN0199888","328.08","11-Jul-2021"
"CUST0000096686","IN0548018","13.52","11-May-2021"
"CUST0000047760","IN0899602","328.37","01-Dec-2021"
"CUST0000057943","IN0545908","325.08","19-Aug-2021"
"CUST0000052252","IN0158967","276.7","15-Nov-2021"
"CUST0000031959","IN0232275","235.46","28-Jun-2021"
"CUST0000027404","IN0307313","216.97","27-May-2021"
"CUST0000086569","IN0148349","199.58","05-Nov-2021"
"CUST0000002012","IN0772463","6.32","04-Apr-2021"
"CUST0000027456","IN0626282","28.79","29-Jan-2021"
"CUST0000007655","IN0152098","363.57","06-Jun-2021"
"CUST0000063450","IN0133941","220.35","23-Jan-2021"
"CUST0000057706","IN0342383","246.46","18-Sep-2021"
"CUST0000047003","IN0678096","222.3","23-Jan-2021"
"CUST0000024244","IN0840197","44.6","16-Nov-2021"
"CUST0000058660","IN0198509","140.4","02-Jun-2021"
"CUST0000005170","IN0615672","313.96","12-Jun-2021"
"CUST0000073963","IN0200688","189.15","08-Dec-2021"
"CUST0000095878","IN0347559","19.72","03-Oct-2021"
"CUST0000085285","IN0777759","171.6","02-Feb-2021"
"CUST0000013063","IN0209389","178.42","16-May-2021"
"CUST0000064878","IN0308646","360.36","09-Aug-2021"
"CUST0000091394","IN0248459","13.65","23-Jun-2021"
"CUST0000084392","IN0022200","862.08","15-Nov-2021"
"CUST0000052505","IN0060662","61.66","23-May-2021"
"CUST0000036509","IN0471364","337.18","30-Mar-2021"
"CUST0000095376","IN0629276","89.96","29-Feb-2021"
"CUST0000094275","IN0446709","440.8","23-Oct-2021"
"CUST0000016607","IN0863283","23.25","25-Jan-2021"
"CUST0000032000","IN0554035","6.8","12-Jan-2021"
"CUST0000023434","IN0383426","220.62","10-Apr-2021"
"CUST0000042311","IN0775797","38.27","21-Nov-2021"
"CUST0000095523","IN0496159","152.1","28-Jun-2021"
"CUST0000032259","IN0448013","178.2","21-Dec-2021"
"CUST0000084951","IN0507505","131.14","20-Apr-2021"
"CUST0000078405","IN0899908","20.43","09-Jul-2021"
"CUST0000018354","IN0985663","90.72","27-Sep-2021"
"CUST0000021056","IN0439923","230.58","24-Jun-2021"
"CUST0000020108","IN0478482","38.56","08-Oct-2021"
"CUST0000070485","IN0476202","108.71","09-May-2021"
"CUST0000026875","IN0746281","461.15","20-Jan-2021"
"CUST0000062846","IN0127043","97.01","07-Jan-2021"
"CUST0000047003","IN0152387","69.55","16-Apr-2021"
"CUST0000048903","IN0483976","188.26","15-Jul-2021"
"CUST0000077305","IN0316022","369.68","21-Jun-2021"
"CUST0000095018","IN0603573","17.8","09-Apr-2021"
"CUST0000080396","IN0826821","181.84","08-Apr-2021"
"CUST0000027088","IN0717959","12.44","13-Dec-2021"
"CUST0000060849","IN0927876","369.68","21-Aug-2021"
"CUST0000067961","IN0384394","94.5","22-Feb-2021"
"CUST0000009011","IN0275823","9.03","18-Jan-2021"
"CUST0000005566","IN0412526","19.34","24-Feb-2021"
"CUST0000023243","IN0911135","145.91","04-Feb-2021"
"CUST0000047671","IN0404081","14.14","15-Apr-2021"
"CUST0000078405","IN0380059","189.0","06-Mar-2021"
"CUST0000053728","IN0618841","363.52","14-Nov-2021"
"CUST0000048903","IN0540352","164.29","06-May-2021"
"CUST0000022925","IN0758781","527.69","11-Jul-2021"
"CUST0000019927","IN0824410","255.53","30-Jun-2021"
"CUST0000017496","IN0214512","83.92","17-Sep-2021"
"CUST0000057058","IN0500915","157.95","02-Sep-2021"
"CUST0000049372","IN0008769","8.24","01-Sep-2021"
"CUST0000089577","IN0376402","63.5","09-Oct-2021"
"CUST0000055047","IN0798376","172.79","11-Sep-2021"
"CUST0000068078","IN0288824","58.97","03-Jul-2021"
"CUST0000064437","IN0437067","292.57","23-Feb-2021"
"CUST0000093010","IN0395599","344.74","06-Apr-2021"
"CUST0000030890","IN0763828","16.6","23-Mar-2021"
"CUST0000002575","IN0835371","355.46","23-Sep-2021"
"CUST0000007154","IN0970021","175.01","25-Dec-2021"
"CUST0000076238","IN0695855","202.26","10-Jun-2021"
"CUST0000079538","IN0413631","288.79","07-Jan-2021"
"CUST0000072185","IN0337886","9.15","04-Feb-2021"
"CUST0000091530","IN0239013","95.55","03-Apr-2021"
"CUST0000087459","IN0553077","212.06","28-Jul-2021"
"CUST0000095566","IN0114225","5.03","24-Jan-2021"
"CUST0000067381","IN0331734","309.2","10-Dec-2021"
"CUST0000069114","IN0843516","381.07","02-Mar-2021"
"CUST0000065333","IN0319664","67.27","09-Feb-2021"
"CUST0000067175","IN0850022","589.31","25-Dec-2021"
"CUST0000007638","IN0714079","20.05","27-Apr-2021"
"CUST0000042502","IN0716080","10.23","19-Sep-2021"
"CUST0000069114","IN0803025","229.61","13-Feb-2021"
"CUST0000038607","IN0803875","17.68","13-Feb-2021"
"CUST0000020883","IN0685340","216.97","05-Jul-2021"
"CUST0000093563","IN0569842","214.63","14-Jun-2021"
"CUST0000080297","IN0453705","89.2","31-May-2021"
"CUST0000005436","IN0438826","282.94","10-Nov-2021"
"CUST0000097786","IN0058727","592.32","08-Mar-2021"
"CUST0000008412","IN0185853","25.84","27-Dec-2021"
"CUST0000044102","IN0850722","69.74","30-Jul-2021"
"CUST0000079045","IN0981911","507.78","16-Apr-2021"
"CUST0000060460","IN0256338","14.62","10-Oct-2021"
"CUST0000041315","IN0269840","234.0","08-Nov-2021"
"CUST0000079045","IN0975776","39.06","25-Jan-2021"
"CUST0000087512","IN0879488","247.27","25-Jun-2021"
"CUST0000098963","IN0075719","452.01","03-Jan-2021"
"CUST0000090225","IN0300080","161.03","31-May-2021"
"CUST0000090532","IN0776395","15.6","26-Jun-2021"
"CUST0000062029","IN0363495","354.56","16-May-2021"
"CUST0000005566","IN0973781","296.03","24-Dec-2021"
"CUST0000057706","IN0570068","10.69","13-Feb-2021"
"CUST0000087798","IN0711570","117.2","22-Jan-2021"
"CUST0000087522","IN0681103","191.1","02-Dec-2021"
"CUST0000000214","IN0864557","120.2","02-Oct-2021"
"CUST0000034913","IN0616614","228.31","27-Feb-2021"
"CUST0000033612","IN0008057","611.34","21-Jan-2021"
"CUST0000037684","IN0503504","113.78","31-May-2021"
"CUST0000006238","IN0444398","4.16","12-Nov-2021"
"CUST0000020385","IN0347882","240.34","23-Mar-2021"
"CUST0000032411","IN0164628","20.26","12-Jul-2021"
"CUST0000044932","IN0128305","0.29","21-Jun-2021"
"CUST0000054549","IN0362183","247.98","20-Jun-2021"
"CUST0000097107","IN0656343","15.43","31-Dec-2021"
"CUST0000012306","IN0536743","504.95","12-Aug-2021"
"CUST0000036509","IN0193215","772.91","16-Jan-2021"
"CUST0000067961","IN0493586","210.92","04-Jun-2021"
"CUST0000091981","IN0927687","20.84","03-Oct-2021"
"CUST0000006238","IN0559110","32.51","16-May-2021"
"CUST0000099491","IN0027976","126.25","24-Mar-2021"
"CUST0000093932","IN0758472","13.89","10-Feb-2021"
"CUST0000039023","IN0867748","161.89","04-Apr-2021"
"CUST0000015196","IN0286228","115.05","12-Aug-2021"
"CUST0000084257","IN0910517","75.29","30-May-2021"
"CUST0000091097","IN0742360","465.62","16-Jan-2021"
"CUST0000022375","IN0186936","138.94","16-Dec-2021"
"CUST0000038691","IN0178268","417.97","17-May-2021"
"CUST0000037223","IN0053364","8.61","29-Jun-2021"
"CUST0000030587","IN0625926","144.79","17-May-2021"
"CUST0000079587","IN0566833","109.61","19-Jun-2021"
"CUST0000073241","IN0184555","350.65","21-Jan-2021"
"CUST0000006880","IN0402590","861.75","01-Jul-2021"
"CUST0000095642","IN0884700","197.32","06-Mar-2021"
"CUST0000047237","IN0977777","157.46","30-May-2021"
"CUST0000039481","IN0526235","252.5","22-Oct-2021"
"CUST0000052974","IN0477525","1.12","06-Sep-2021"
"CUST0000079554","IN0347372","295.42","21-Apr-2021"
"CUST0000022375","IN0879313","3.95","10-Sep-2021"
"CUST0000043927","IN0030704","179.96","06-Nov-2021"
"CUST0000035771","IN0247299","1.25","22-Nov-2021"
"CUST0000097578","IN0633800","16.06","08-Nov-2021"
"CUST0000014174","IN0191810","156.97","05-Feb-2021"
"CUST0000062817","IN0076390","19.76","05-Feb-2021"
"CUST0000041753","IN0795971","7.7","19-Apr-2021"
"CUST0000037059","IN0261308","3.99","11-Feb-2021"
"CUST0000050573","IN0554213","18.47","22-Jun-2021"
"CUST0000070805","IN0067809","376.42","05-Sep-2021"
"CUST0000058607","IN0416878","343.98","11-Jun-2021"
"CUST0000086562","IN0961540","211.09","15-Apr-2021"
"CUST0000003551","IN0239297","347.76","09-Aug-2021"
"CUST0000026114","IN0209009","128.12","03-Apr-2021"
"CUST0000044639","IN0278974","355.87","13-Feb-2021"
"CUST0000047452","IN0278649","1.29","08-Jul-2021"
"CUST0000095878","IN0207121","173.55","02-May-2021"
"CUST0000003030","IN0850224","4.58","22-Jun-2021"
"CUST0000075634","IN0166862","202.31","12-Mar-2021"
"CUST0000062026","IN0738984","403.45","07-Aug-2021"
"CUST0000088110","IN0338789","294.84","09-Oct-2021"
"CUST0000008454","IN0815308","128.21","24-Jul-2021"
"CUST0000024189","IN0645061","222.79","24-Sep-2021"
"CUST0000005170","IN0996269","65.02","14-Mar-2021"
"CUST0000055441","IN0032773","108.71","30-Oct-2021"
"CUST0000016773","IN0089896","326.07","02-Oct-2021"
"CUST0000027404","IN0417024","322.06","10-May-2021"
"CUST0000067384","IN0907759","16.72","08-Mar-2021"
"CUST0000060526","IN0704138","198.9","23-Jul-2021"
"CUST0000062395","IN0381640","0.79","22-Feb-2021"
"CUST0000002084","IN0283479","38.98","28-Sep-2021"
"CUST0000038691","IN0383563","214.35","07-Mar-2021"
"CUST0000042701","IN0361681","110.66","22-Apr-2021"
"CUST0000062029","IN0923333","13.35","26-Feb-2021"
"CUST0000051578","IN0296155","7.2","09-Apr-2021"
"CUST0000037223","IN0300597","103.95","02-Oct-2021"
"CUST0000043597","IN0992629","10.61","04-Aug-2021"
"CUST0000085974","IN0999897","12.02","15-Jan-2021"
"CUST0000050045","IN0390187","384.18","01-Nov-2021"
"CUST0000014811","IN0898931","490.98","12-Jan-2021"
"CUST0000058660","IN0729065","6.34","31-Dec-2021"
"CUST0000079587","IN0469546","15.1","14-Sep-2021"
"CUST0000052369","IN0608162","99.04","07-Jul-2021"
"CUST0000025106","IN0738943","260.73","17-Apr-2021"
"CUST0000017207","IN0073776","20.76","27-Nov-2021"
"CUST0000031743","IN0789073","143.92","30-Dec-2021"
"CUST0000094776","IN0132311","47.29","26-Sep-2021"
"CUST0000062817","IN0305248","19.5","05-Mar-2021"
"CUST0000088080","IN0535046","576.64","09-Feb-2021"
"CUST0000035754","IN0733143","78.49","19-Apr-2021"
"CUST0000097107","IN0054803","21.94","29-Oct-2021"
"CUST0000083950","IN0117516","4.83","14-Jul-2021"
"CUST0000034913","IN0588943","98.96","24-Jul-2021"
"CUST0000000214","IN0451190","9.98","28-Dec-2021"
"CUST0000081665","IN0522819","250.99","03-Feb-2021"
"CUST0000019392","IN0999736","28.08","28-Oct-2021"
"CUST0000066894","IN0146996","15.77","29-Oct-2021"
"CUST0000030900","IN0823903","298.03","16-Feb-2021"
"CUST0000011867","IN0447603","105.84","04-Jun-2021"
"CUST0000000271","IN0886995","176.3","28-Nov-2021"
"CUST0000076937","IN0611812","114.91","25-May-2021"
"CUST0000058482","IN0137166","148.94","12-Oct-2021"
"CUST0000020385","IN0096889","52.92","19-Feb-2021"
"CUST0000085974","IN0621266","479.33","11-Mar-2021"
"CUST0000027962","IN0729470","15.89","20-Jul-2021"
"CUST0000040563","IN0242161","12.6","10-Dec-2021"
"CUST0000031769","IN0369788","11.44","20-Feb-2021"
"CUST0000041680","IN0737914","86.29","29-Sep-2021"
"CUST0000073219","IN0949221","21.17","16-Jul-2021"
"CUST0000058888","IN0905247","345.49","09-Jul-2021"
"CUST0000036946","IN0698325","140.82","06-Jun-2021"
"CUST0000047971","IN0056275","233.6","31-Jul-2021"
"CUST0000009208","IN0972319","145.91","26-Oct-2021"
"CUST0000079303","IN0179359","62.89","30-Aug-2021"
"CUST0000052741","IN0678587","8.86","10-Jan-2021"
"CUST0000062395","IN0826166","11.21","13-Jul-2021"
"CUST0000081933","IN0960173","93.15","24-Jan-2021"
"CUST0000043382","IN0854171","204.75","25-Jul-2021"
"CUST0000005436","IN0553197","8.03","28-Jul-2021"
"CUST0000093754","IN0347444","7.4","20-Jul-2021"
"CUST0000012064","IN0467836","337.93","17-Mar-2021"
"CUST0000083784","IN0475730","331.98","06-Jan-2021"
"CUST0000096686","IN0788463","213.95","25-Jan-2021"
"CUST0000011830","IN0531335","1.29","04-May-2021"
"CUST0000088339","IN0135656","206.57","15-Oct-2021"
"CUST0000038685","IN0860445","326.14","09-May-2021"
"CUST0000089801","IN0983081","2.12","01-Dec-2021"
"CUST0000040605","IN0899359","65.77","16-Apr-2021"
"CUST0000010187","IN0794868","134.05","11-Jan-2021"
"CUST0000082401","IN0226366","100.95","21-Apr-2021"
"CUST0000060849","IN0655531","400.98","25-Feb-2021"
"CUST0000093660","IN0771740","157.25","15-Apr-2021"
"CUST0000087959","IN0309076","9.57","25-Dec-2021"
"CUST0000095324","IN0182614","158.44","22-Oct-2021"
"CUST0000099288","IN0505884","16.64","25-Mar-2021"
"CUST0000027404","IN0395251","443.0","24-Jul-2021"
"CUST0000043451","IN0361478","291.06","25-Dec-2021"
"CUST0000043382","IN0927389","236.92","09-Mar-2021"
"CUST0000027748","IN0682105","81.41","24-Nov-2021"
"CUST0000055047","IN0727064","508.75","06-Aug-2021"
"CUST0000037223","IN0647229","4.37","05-Aug-2021"
"CUST0000040120","IN0037574","13.35","27-Jan-2021"
"CUST0000069114","IN0308630","335.66","12-Apr-2021"
"CUST0000079104","IN0713127","19.64","07-Aug-2021"
"CUST0000016773","IN0796469","179.4","21-Jun-2021"
"CUST0000022936","IN0296821","14.19","06-Apr-2021"
"CUST0000030208","IN0237954","149.17","30-Jul-2021"
"CUST0000038665","IN0751165","260.06","29-Mar-2021"
"CUST0000023434","IN0989838","164.14","15-May-2021"
"CUST0000002737","IN0750794","71.66","10-Dec-2021"
"CUST0000080297","IN0555121","370.44","17-Aug-2021"
"CUST0000031579","IN0414642","222.26","17-Jan-2021"
"CUST0000089860","IN0113099","10.98","12-Jan-2021"
"CUST0000003291","IN0980209","133.57","18-Apr-2021"
"CUST0000015393","IN0371308","262.0","17-Sep-2021"
"CUST0000083319","IN0810079","59.96","27-Jul-2021"
"CUST0000062561","IN0959133","352.42","01-Oct-2021"
"CUST0000068078","IN0195964","199.58","08-Mar-2021"
"CUST0000082401","IN0781362","256.28","23-Mar-2021"
"CUST0000064762","IN0239402","18.35","15-Apr-2021"
"CUST0000033458","IN0211717","131.47","06-Apr-2021"
"CUST0000067581","IN0572635","8.32","24-Jul-2021"
"CUST0000051110","IN0372572","95.55","18-May-2021"
"CUST0000029810","IN0739078","7.7","18-Sep-2021"
"CUST0000037261","IN0579226","175.99","30-Jun-2021"
"CUST0000021192","IN0471704","81.44","23-Jun-2021"
"CUST0000090888","IN0048871","20.59","31-Aug-2021"
"CUST0000079548","IN0241073","194.29","27-Dec-2021"
"CUST0000067381","IN0089532","65.81","09-Sep-2021"
"CUST0000050273","IN0714449","3.2","18-Jul-2021"
"CUST0000000282","IN0409097","34.61","27-Jan-2021"
"CUST0000007107","IN0137035","325.56","18-Jul-2021"
"CUST0000073110","IN0570512","290.55","13-Jul-2021"
"CUST0000061007","IN0782613","342.24","20-Jan-2021"
"CUST0000067786","IN0265407","98.96","13-Dec-2021"
"CUST0000042701","IN0002857","93.55","25-May-2021"
"CUST0000066297","IN0177955","19.5","28-Jul-2021"
"CUST0000017859","IN0472354","83.92","30-Apr-2021"
"CUST0000003601","IN0910232","232.4","13-Oct-2021"
"CUST0000058302","IN0796199","223.78","28-May-2021"
"CUST0000075634","IN0912713","43.85","22-Feb-2021"
"CUST0000095358","IN0148287","477.76","08-Dec-2021"
"CUST0000083185","IN0604447","631.32","24-Oct-2021"
"CUST0000055733","IN0441123","460.41","03-Mar-2021"
"CUST0000060918","IN0902688","12.31","29-Jul-2021"
"CUST0000047003","IN0821372","204.26","18-Nov-2021"
"CUST0000048036","IN0839806","9.03","13-Jul-2021"
"CUST0000037223","IN0230934","1.33","04-Nov-2021"
"CUST0000017795","IN0088205","6.61","08-Jul-2021"
"CUST0000087512","IN0362739","462.32","26-Nov-2021"
"CUST0000082520","IN0037613","98.96","30-May-2021"
"CUST0000062456","IN0744406","8.49","12-Oct-2021"
"CUST0000084144","IN0281886","276.68","26-Jan-2021"
"CUST0000041753","IN0385321","9.48","18-Jan-2021"
"CUST0000098911","IN0133588","61.24","15-May-2021"
"CUST0000038244","IN0529520","457.38","14-Jul-2021"
"CUST0000047971","IN0110874","681.48","19-Dec-2021"
"CUST0000051110","IN0183760","117.18","22-Mar-2021"
"CUST0000067961","IN0602117","160.87","25-May-2021"
"CUST0000078138","IN0959807","18.01","07-Mar-2021"
"CUST0000090888","IN0714306","16.56","16-Nov-2021"
"CUST0000041167","IN0579607","9.03","01-May-2021"
"CUST0000094170","IN0830378","49.24","23-Feb-2021"
"CUST0000074230","IN0865650","5.2","19-Nov-2021"
"CUST0000073296","IN0499204","33.26","04-Jan-2021"
"CUST0000094170","IN0369744","536.14","20-May-2021"
"CUST0000082309","IN0115269","222.79","16-Sep-2021"
"CUST0000068843","IN0093091","50.7","22-Jul-2021"
"CUST0000011830","IN0601639","170.62","04-Feb-2021"
"CUST0000039354","IN0562779","6.57","15-Dec-2021"
"CUST0000095957","IN0987124","101.84","24-Mar-2021"
"CUST0000000199","IN0184162","55.19","22-Nov-2021"
"CUST0000085009","IN0239955","119.92","19-Jun-2021"
"CUST0000086168","IN0893386","509.93","29-Apr-2021"
"CUST0000051666","IN0193418","517.53","21-May-2021"
"CUST0000024244","IN0453458","140.4","21-Nov-2021"
"CUST0000047452","IN0467670","108.29","03-Dec-2021"
"CUST0000088183","IN0424392","3.83","21-Feb-2021"
"CUST0000002737","IN0648997","65.02","18-Apr-2021"
"CUST0000020883","IN0870936","560.65","23-May-2021"
"CUST0000024863","IN0418470","97.52","03-Oct-2021"
"CUST0000084257","IN0656338","225.27","21-Nov-2021"
"CUST0000050273","IN0133857","152.97","14-Nov-2021"
"CUST0000063196","IN0852611","142.13","27-Mar-2021"
"CUST0000064057","IN0182763","265.46","07-Jan-2021"
"CUST0000049762","IN0324585","324.32","09-Jan-2021"
"CUST0000095957","IN0557698","223.76","30-Sep-2021"
"CUST0000067093","IN0310408","216.22","29-Nov-2021"
"CUST0000046144","IN0728349","15.11","03-Jan-2021"
"CUST0000082498","IN0866254","153.67","20-May-2021"
"CUST0000019011","IN0325030","200.36","22-Sep-2021"
"CUST0000076101","IN0127773","14.98","24-Mar-2021"
"CUST0000028160","IN0025377","201.82","09-Oct-2021"
"CUST0000027088","IN0704434","244.94","18-Dec-2021"
"CUST0000080732","IN0227425","122.47","12-Dec-2021"
"CUST0000046241","IN0337893","74.59","28-Dec-2021"
"CUST0000074499","IN0489722","52.16","18-Apr-2021"
"CUST0000094150","IN0488886","57.52","13-Mar-2021"
"CUST0000094788","IN0577782","269.89","18-Mar-2021"
"CUST0000035771","IN0402980","27.74","13-Sep-2021"
"CUST0000098237","IN0007014","570.37","07-Nov-2021"
"CUST0000073845","IN0732231","123.98","28-Aug-2021"
"CUST0000016438","IN0557560","114.91","07-Oct-2021"
"CUST0000084144","IN0648650","161.03","26-Dec-2021"
"CUST0000088339","IN0737677","22.91","08-Sep-2021"
"CUST0000029810","IN0370275","239.65","21-Apr-2021"
"CUST0000085974","IN0276990","43.04","06-Jun-2021"
"CUST0000092994","IN0659618","18.72","11-Sep-2021"
"CUST0000012064","IN0396002","143.32","12-Jul-2021"
"CUST0000019392","IN0661539","129.19","07-Feb-2021"
"CUST0000083289","IN0319061","62.4","26-Apr-2021"
"CUST0000064437","IN0737991","146.66","23-Oct-2021"
"CUST0000020108","IN0925076","196.46","27-Jul-2021"
"CUST0000020217","IN0710722","513.88","22-Aug-2021"
"CUST0000093010","IN0744253","585.99","06-Sep-2021"
"CUST0000013338","IN0408723","278.21","21-May-2021"
"CUST0000057704","IN0948879","312.52","27-Jan-2021"
"CUST0000096848","IN0091236","57.04","08-Jun-2021"
"CUST0000018228","IN0487447","62.28","02-Jun-2021"
"CUST0000093754","IN0102790","287.28","11-May-2021"
"CUST0000032218","IN0597683","189.64","24-Jul-2021"
"CUST0000056841","IN0369851","161.36","17-Feb-2021"
"CUST0000061615","IN0565250","190.51","15-Dec-2021"
"CUST0000002455","IN0176073","12.69","07-Mar-2021"
"CUST0000078938","IN0298119","325.84","03-Jul-2021"
"CUST0000091001","IN0727295","24.21","14-Aug-2021"
"CUST0000094150","IN0609391","14.89","11-Jun-2021"
"CUST0000079303","IN0144668","0.76","13-Jul-2021"
"CUST0000051431","IN0338105","4.08","28-Sep-2021"
"CUST0000039481","IN0643897","56.55","15-Jul-2021"
"CUST0000091013","IN0988549","2.83","01-Jul-2021"
"CUST0000004308","IN0309672","98.28","29-Sep-2021"
"CUST0000057706","IN0551787","10.52","01-Jan-2021"
"CUST0000088160","IN0208362","12.4","24-Apr-2021"
"CUST0000037059","IN0635045","21.17","16-May-2021"
"CUST0000097878","IN0877410","121.91","11-Dec-2021"
"CUST0000054108","IN0004721","140.4","01-Jun-2021"
"CUST0000086928","IN0291918","85.8","22-Sep-2021"
"CUST0000048903","IN0382779","215.1","03-Feb-2021"
"CUST0000040507","IN0222813","144.37","16-May-2021"
